RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3719,15737173,Andrews,497,Spain,Male,24,3,0,2,1,0,76390.01,0
3720,15673599,Williamson,618,Spain,Male,32,5,133476.09,1,0,1,154843.4,0
3721,15603135,Boni,634,Germany,Female,59,3,95727.05,1,0,0,97939.4,1
3722,15660878,T'ien,705,France,Male,92,1,126076.24,2,1,1,34436.83,0
3723,15681126,Baker,702,Spain,Female,38,2,0,1,1,1,161888.63,0
3724,15628144,Soares,635,France,Female,72,4,74812.84,1,0,1,27448.33,0
3725,15664498,Golovanov,508,France,Male,26,7,205962,1,1,0,156424.4,0
3726,15626983,Ledford,605,Spain,Female,48,6,0,2,1,1,40062.99,0
3727,15594815,Aleshire,807,France,Male,35,3,174790.15,1,1,1,600.36,0
3728,15747878,Aiken,739,Spain,Male,60,4,0,1,1,1,51637.67,0
3729,15807546,Chinwendu,837,France,Female,38,2,0,2,1,1,46395.21,0
3730,15637354,Yobachukwu,623,France,Female,24,7,148167.83,2,1,1,109470.34,0
3731,15666916,Lira,639,France,Male,43,6,99610.92,2,1,0,187296.78,0
3732,15604020,Otoole,773,Germany,Female,36,4,105858.71,1,0,1,4395.45,0
3733,15721507,Pagan,713,France,Female,32,1,117094.02,1,0,0,149558.83,1
3734,15658577,Massie,629,France,Female,37,10,99546.25,3,0,1,25136.95,1
3735,15748718,Gordon,517,France,Male,28,2,115062.61,1,1,0,179056.23,0
3736,15742504,Azuka,593,France,Male,36,2,70181.48,2,1,0,80608.12,0
3737,15592925,Giordano,711,Spain,Male,42,3,177626.77,3,0,1,16392.72,1
3738,15642725,Madison,797,France,Male,32,10,114084.6,1,0,1,125782.29,0
3739,15685314,Noble,850,France,Female,28,2,0,2,1,1,38773.74,0
3740,15769548,Hyde,668,France,Female,37,7,128645.67,1,1,0,92149.64,0
3741,15721462,Shubin,622,Spain,Female,58,2,0,2,1,1,33277.31,0
3742,15787196,T'ien,692,Spain,Male,46,2,0,2,1,1,105983.09,0
3743,15776824,Rossi,714,France,Male,28,6,122724.37,1,1,1,67057.27,0
3744,15633516,Tucker,526,France,Male,42,1,0,1,0,1,168486.02,0
3745,15778395,McIntyre,762,Germany,Male,34,4,88815.56,2,1,0,68562.26,1
3746,15708048,Burn,631,France,Female,34,4,124379.14,1,1,0,106892.91,0
3747,15678168,Gibson,648,Spain,Female,27,7,0,2,1,1,163060.43,0
3748,15789484,Hammond,751,Germany,Female,36,6,169831.46,2,1,1,27758.36,0
3749,15635396,Thompson,738,Germany,Female,29,9,139106.19,1,1,0,141872.05,1
3750,15764226,Lu,630,Germany,Female,28,8,106425.75,1,1,1,20344.84,0
3751,15773809,Campbell,620,France,Male,42,4,0,2,1,0,6232.31,0
3752,15739578,Chiazagomekpere,850,France,Male,49,6,128663.9,1,1,0,65769.3,1
3753,15687130,Nkemjika,686,France,Female,43,0,0,1,1,1,170072.9,0
3754,15724223,Bronner,545,France,Female,55,5,0,1,0,0,10034.77,1
3755,15746802,Onio,477,France,Female,30,6,131286.46,1,1,0,194144.45,0
3756,15788126,Evans,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
3757,15724150,Nkemdirim,814,France,Male,48,9,136596.85,1,1,1,185791.9,0
3758,15668289,McWilliams,690,Spain,Male,32,2,76087.98,1,0,1,151822.66,0
3759,15671804,Wilding,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0
3760,15792649,Patterson,547,Spain,Female,31,9,0,2,0,0,99294.22,0
3761,15778290,Lappin,799,France,Male,70,8,70416.75,1,1,1,36483.52,0
3762,15743040,Kuznetsova,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0
3763,15742534,Faulk,527,Germany,Female,28,2,123802.98,2,1,1,155846.69,0
3764,15763107,Little,700,France,Female,30,9,0,1,1,1,174971.64,0
3765,15704340,Fu,581,France,Female,37,10,104255.03,1,1,0,86609.37,0
3766,15791174,Leibius,540,Spain,Male,67,1,88382.01,1,0,1,59457,0
3767,15568046,Izuchukwu,809,France,Male,24,7,109558.36,1,1,0,183515.13,0
3768,15777060,Olszewski,770,France,Female,33,4,0,1,1,0,26080.54,1
3769,15712807,Robertson,556,Spain,Male,46,3,131764.96,1,1,1,108500.66,1
3770,15685300,Meng,603,France,Male,35,6,128993.76,2,1,0,130483.56,0
3771,15750476,Hendrick,742,Spain,Male,24,8,0,2,1,0,4070.28,0
3772,15593736,Cook,598,Germany,Female,46,7,131769.04,1,0,0,184980.23,1
3773,15750396,McKissick,670,France,Male,33,1,0,2,1,1,86413.11,0
3774,15591179,Skelton,702,Spain,Male,30,2,0,2,1,1,145537.32,0
3775,15761374,Bellucci,706,France,Male,54,9,117444.51,1,1,1,186238.85,0
3776,15719090,Osonduagwuike,676,Germany,Female,34,4,89437.03,1,1,1,189540.95,0
3777,15580701,Ma,712,France,Male,33,3,153819.58,1,1,0,79176.09,1
3778,15579777,Sazonova,850,France,Male,41,3,0,2,1,0,128892.36,0
3779,15608873,Smith,665,France,Male,51,2,0,1,0,0,53353.36,0
3780,15570087,Parry-Okeden,664,France,Female,44,8,142989.69,1,1,1,115452.51,1
3781,15697307,Nnachetam,588,Spain,Male,34,10,0,2,1,0,79078.91,0
3782,15650391,Wallace,633,France,Female,29,7,169988.35,1,1,0,4272,0
3783,15690744,Custance,683,France,Male,43,2,112499.42,2,1,0,30375.18,0
3784,15772073,Hodge,664,France,Male,48,10,0,1,1,0,140173.17,1
3785,15778049,Wyatt,633,Germany,Male,29,6,117412.35,1,0,0,30338.94,0
3786,15808960,Alleyne,620,Germany,Male,40,5,108197.11,2,1,0,49722.34,0
3787,15644977,Goddard,776,France,Female,31,5,0,2,1,0,92647.94,0
3788,15799350,Mao,632,France,Male,41,0,106134.46,1,0,1,105570.39,0
3789,15645059,Crace,711,France,Female,28,8,0,2,0,0,105159.89,0
3790,15803716,West,706,Spain,Male,28,3,0,2,0,1,181543.67,0
3791,15597945,Dellucci,636,Spain,Female,32,8,0,2,1,0,138555.46,0
3792,15690796,Chambers,516,France,Male,37,8,0,1,1,0,101834.58,0
3793,15698285,Ting,676,France,Female,41,4,101457.14,1,1,1,79101.67,0
3794,15734999,Stephenson,634,Spain,Male,36,2,85996.19,1,1,0,15887.68,0
3795,15729362,Lombardi,745,France,Male,36,8,67226.37,1,1,0,130789.6,0
3796,15774936,Liang,543,Germany,Male,41,6,143350.41,1,1,1,192070.16,1
3797,15686696,Brown,817,France,Female,37,6,81070.34,2,1,0,80985.88,0
3798,15629787,Tu,652,France,Male,27,10,107303.72,2,0,0,44435.76,0
3799,15793424,Tan,663,Spain,Female,28,8,61274.7,2,1,0,136054.45,0
3800,15608886,Okwudiliolisa,679,France,Female,33,1,0,2,0,0,69608.48,0
3801,15753462,Godson,632,Germany,Male,30,2,72549,2,0,1,182728.8,0
3802,15739160,Mahon,849,France,Female,41,9,115465.28,1,1,0,103174.5,0
3803,15661198,Howard,727,Germany,Male,34,2,146407.11,1,1,1,72073.72,0
3804,15647570,Chung,640,Germany,Male,45,8,120591.19,1,0,0,195123.94,0
3805,15724453,Fan,570,France,Male,23,2,0,1,0,0,198830.98,0
3806,15726631,Hilton,758,France,Female,39,6,127357.76,1,0,1,56577,0
3807,15607990,Gallo,760,Spain,Male,43,6,175735.5,1,1,1,157337.29,0
3808,15732235,Kuykendall,662,France,Male,64,0,98848.19,1,0,1,42730.12,0
3809,15669611,Mott,632,France,Male,71,3,83116.68,1,1,1,27597.76,0
3810,15689886,Holden,626,Germany,Male,39,10,132287.92,3,1,1,51467.92,1
3811,15811762,Pickering,583,Germany,Female,54,6,115988.86,1,1,0,57553.98,1
3812,15617790,Hanson,626,France,Female,29,4,105767.28,2,0,0,41104.82,0
3813,15790658,Iqbal,621,Spain,Male,42,8,68683.68,1,1,1,74157.71,0
3814,15602479,Fleming,609,Spain,Male,37,5,129312.79,1,1,1,26793.82,0
3815,15721426,Milne,606,Germany,Male,65,10,126306.64,3,0,0,7861.68,1
3816,15742358,Humphreys,696,Germany,Male,32,8,101160.99,1,1,1,115916.55,0
3817,15650924,Foster,761,Spain,Female,32,4,103515.39,2,1,1,177622.38,0
3818,15610594,Moss,644,France,Female,37,8,0,2,1,0,20968.88,0
3819,15632125,Blake,606,Germany,Male,45,5,63832.43,1,1,1,93707.8,0
3820,15619016,McMinn,660,Germany,Male,46,5,109019.65,2,1,1,33680.56,0
3821,15812009,Grant,662,Spain,Male,38,4,0,2,1,0,136259.65,0
3822,15768340,Beavers,642,Germany,Female,19,3,113905.48,1,1,1,176137.2,0
3823,15720893,Gilbert,637,Spain,Female,34,9,0,2,0,0,26057.08,0
3824,15802088,Grant,521,Spain,Female,22,10,0,1,1,1,101311.95,0
3825,15700826,Ko,678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0
3826,15645029,Knowles,771,Spain,Female,33,5,0,2,1,0,8673.43,0
3827,15779915,O'Loghlin,694,Spain,Male,31,5,0,1,1,0,35593.18,0
3828,15685564,Nnamutaezinwa,748,Spain,Male,35,5,105492.53,1,1,1,150057.2,0
3829,15627232,Jibunoh,608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1
3830,15723320,Azubuike,651,Germany,Female,25,2,109175.14,2,1,0,114566.47,0
3831,15664270,Balsillie,692,Germany,Male,45,6,142084.04,4,1,0,188305.85,1
3832,15736271,Dumetochukwu,498,France,Female,29,9,0,1,1,0,190035.83,0
3833,15740175,Raynor,732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0
3834,15714057,Windradyne,528,Spain,Male,40,4,0,2,1,0,25399.7,0
3835,15806318,Wright,676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1
3836,15640268,Avdeeva,652,Spain,Male,71,4,0,1,1,1,120107.1,0
3837,15809248,Cole,524,France,Female,36,10,0,2,1,0,109614.57,0
3838,15617991,Andrews,555,France,Male,29,4,128744.04,1,1,1,47454.93,0
3839,15732061,Liu,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1
3840,15649853,Craig,625,France,Female,45,3,0,1,1,1,184474.15,1
3841,15776605,Bradley,528,Spain,Male,36,7,0,2,1,0,60536.56,0
3842,15799515,Wei,652,France,Female,48,8,133297.24,1,1,0,77764.37,0
3843,15754569,Pagnotto,664,France,Male,57,1,0,2,1,1,56562.57,0
3844,15675431,Chidimma,563,France,Female,34,6,0,2,0,0,36536.93,0
3845,15573851,Macrossan,735,France,Female,38,1,0,3,0,0,92220.12,1
3846,15781451,Buccho,504,France,Male,42,3,134936.97,2,0,0,135178.91,0
3847,15672447,Bailey,657,Germany,Male,40,7,99165.84,1,0,1,119333.95,1
3848,15631838,Findlay,606,France,Male,61,5,108166.09,2,0,1,8643.21,0
3849,15794396,Newbold,494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0
3850,15711254,Retana,452,France,Female,35,7,0,2,1,0,164241.67,0
3851,15756196,Tsou,682,France,Male,50,6,121818.84,2,0,1,124151.37,0
3852,15667460,Moore,797,France,Male,31,9,0,2,1,1,24748.89,0
3853,15581551,Yobachukwu,850,Spain,Male,41,8,132838.07,1,1,1,175347.28,0
3854,15769246,Lo Duca,813,Germany,Male,59,2,135078.41,1,1,0,187636.06,1
3855,15776231,Kent,626,Germany,Male,35,4,88109.81,1,1,1,32825.5,0
3856,15701238,Chia,683,France,Male,47,1,0,2,1,0,148989.15,0
3857,15570289,Benson,697,Germany,Male,43,8,103409.16,1,1,0,66893.28,1
3858,15613463,Hackett,679,Germany,Female,50,6,132598.38,2,1,1,184017.98,0
3859,15698167,Kumm,677,France,Female,24,0,148298.59,2,0,0,182913.95,0
3860,15773221,Harris,577,Spain,Male,43,8,79757.21,1,1,0,135650.72,1
3861,15680224,Ross,687,France,Female,26,6,0,2,1,1,32909.13,0
3862,15769703,West,550,Germany,Female,45,8,111257.59,1,0,0,97623.42,1
3863,15626578,Milne,622,France,Male,26,9,0,2,1,1,153237.59,0
3864,15687648,Nicholson,691,France,Male,28,1,0,2,0,0,92865.41,0
3865,15578073,Barker,686,Spain,Male,22,8,0,2,0,0,142331.85,0
3866,15629750,Artyomova,697,France,Male,35,5,133087.76,1,1,0,64771.61,0
3867,15669414,Pisano,486,Germany,Male,62,9,118356.89,2,1,0,168034.83,1
3868,15670822,Palmer,719,France,Female,22,7,114415.84,1,1,1,177497.4,0
3869,15567802,Childs,450,Spain,Female,34,2,0,2,1,0,175480.93,0
3870,15720745,Murray,635,Spain,Male,24,4,140197.18,1,1,1,142935.83,0
3871,15641994,Meng,667,Germany,Male,43,1,103018.45,1,1,0,32462.39,1
3872,15669175,Ts'ai,479,Germany,Male,24,6,107637.97,2,0,1,169505.83,0
3873,15756539,Marshall,585,Germany,Female,39,7,165610.41,2,0,0,131852.01,0
3874,15757188,Chimaijem,644,Spain,Female,26,4,153455.72,2,1,1,82696.84,0
3875,15786153,McKenzie,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0
3876,15631451,Grant,604,Spain,Female,28,6,0,2,1,1,69056.26,0
3877,15633525,Payne,631,France,Male,29,7,0,2,0,1,125877.22,0
3878,15747867,Trevisani,583,France,Male,24,9,135125.28,1,0,0,89801.9,0
3879,15793641,Evseyev,792,France,Female,70,3,0,2,1,1,172240.27,0
3880,15702789,Carter,548,Germany,Male,32,5,175214.71,1,1,1,155165.61,0
3881,15588419,Johnston,651,Germany,Female,34,10,148962.46,1,1,0,66389.43,1
3882,15671334,Nixon,527,France,Male,31,4,0,1,1,0,169361.89,0
3883,15790324,Green,660,France,Female,20,6,167685.56,1,1,0,57929.9,0
3884,15584271,Donaldson,633,France,Male,59,5,0,1,1,1,137273.97,0
3885,15785831,Sinclair,591,France,Male,35,7,183027.25,1,1,1,56028.79,0
3886,15620103,Ho,660,France,Female,40,8,167181.01,1,1,1,185156.94,0
3887,15770291,Allan,844,France,Female,29,8,0,2,0,0,147342.03,0
3888,15656096,Cumbrae-Stewart,679,Spain,Female,26,3,76554.06,1,1,1,184800.27,0
3889,15769356,Stevenson,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0
3890,15777315,Hill,529,France,Male,43,6,93616.35,2,0,0,98348.66,0
3891,15676571,Bezrukova,850,France,Male,55,6,0,1,1,0,944.41,1
3892,15657603,Finch,850,France,Female,35,6,81684.97,1,1,0,824,0
3893,15689201,Dobie,721,France,Female,49,1,120108.56,1,0,1,183421.76,0
3894,15706163,Enyinnaya,518,Germany,Male,46,4,113625.93,1,0,0,92727.42,1
3895,15667392,L?,652,Spain,Female,38,6,123081.84,2,1,1,188657.97,0
3896,15768072,Mitchell,688,Spain,Female,33,2,0,1,0,0,27557.18,1
3897,15701741,Williams,711,France,Female,39,3,152462.79,1,1,0,90305.97,0
3898,15601848,Scott,594,France,Male,35,2,0,2,1,0,103480.69,0
3899,15596397,Kelly,814,France,Female,48,7,0,2,1,1,132870.15,0
3900,15716420,Kelly,612,Spain,Male,39,5,170288.38,1,1,1,59601.15,0
3901,15715951,Thorpe,562,France,Male,42,2,100238.35,1,0,0,86797.41,0
3902,15709324,Bruce,417,France,Male,34,7,0,2,1,0,55003.79,0
3903,15686941,Hutchinson,575,Spain,Female,26,7,0,2,1,0,112507.63,0
3904,15784042,L?,624,France,Male,55,7,118793.6,1,1,1,95022.02,1
3905,15567446,Coffman,646,Germany,Male,39,9,111574.41,1,1,1,30838.51,0
3906,15641595,Jonathan,685,Spain,Male,43,4,97392.18,2,1,0,43956.83,0
3907,15658449,Chizoba,695,France,Male,45,9,43134.65,1,0,1,77330.35,0
3908,15636105,Chung,758,Spain,Male,61,2,0,2,1,1,43982.41,0
3909,15685150,Evans,799,Germany,Male,28,7,167658.33,2,1,1,111138.25,0
3910,15658432,Freeman,688,France,Male,40,6,0,1,1,1,47886.44,0
3911,15677087,Green,662,France,Female,39,5,138106.75,1,0,0,19596.73,0
3912,15709441,Cocci,745,Spain,Female,59,8,0,1,1,1,36124.98,0
3913,15612092,Palmer,646,Germany,Male,32,8,105397.8,1,1,0,78111.84,1
3914,15654489,Fomin,843,France,Female,38,8,134887.53,1,1,1,10804.04,0
3915,15680752,Horrocks,675,France,Female,49,0,0,1,1,1,80496.71,1
3916,15699911,Chapman,461,Spain,Female,35,8,0,1,1,0,132295.95,0
3917,15658956,Tuan,505,Germany,Male,40,6,47869.69,2,1,1,155061.97,0
3918,15597709,Hornung,602,France,Female,39,6,154121.32,2,1,0,176614.86,1
3919,15604348,Allard,710,Spain,Male,22,8,0,2,0,0,99645.04,0
3920,15581811,Chukwubuikem,678,Germany,Female,30,1,139676.95,2,0,1,16146,0
3921,15737741,McKay,607,Spain,Female,33,2,108431.87,2,0,1,109291.39,1
3922,15737542,Davey,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0
3923,15671534,Hovell,646,Germany,Female,57,6,90212,1,1,0,13911.27,1
3924,15790093,Aguirre,627,France,Female,27,2,0,2,1,0,125451.01,0
3925,15696047,Chimezie,501,France,Male,35,6,99760.84,1,1,1,13591.52,0
3926,15601026,Gallagher,572,Germany,Female,19,1,138657.08,1,1,1,16161.82,0
3927,15767681,Smalley,470,Spain,Male,34,9,0,2,0,1,89013.67,0
3928,15771299,Nnachetam,707,France,Female,57,1,92053,1,1,1,164064.44,1
3929,15757434,Yang,599,France,Male,28,7,119706.22,1,0,0,31190.42,0
3930,15718039,Ferguson,606,Germany,Female,47,0,137138.2,2,0,1,53784.22,0
3931,15644572,Turnbull,501,France,Male,40,4,125832.2,1,1,1,100433.83,0
3932,15602909,Dickson,604,Spain,Female,41,10,0,2,1,1,166224.39,0
3933,15574842,Lorenzo,653,Germany,Female,25,2,158266.42,3,1,1,199357.24,0
3934,15622585,McIntyre,525,France,Male,26,7,153644.39,1,1,1,63197.88,0
3935,15760063,Chiedozie,595,Spain,Male,23,7,0,2,1,1,168085.97,0
3936,15728829,Weigel,509,France,Male,18,7,102983.91,1,1,0,171770.58,0
3937,15810593,Forbes,568,France,Male,51,4,0,3,1,1,66586.56,0
3938,15665963,Cattaneo,681,Spain,Male,30,2,128393.29,1,1,1,180593.45,0
3939,15626040,McDonald,793,Spain,Male,63,0,0,2,0,1,27166.75,0
3940,15709387,Obiajulu,711,France,Male,52,5,0,1,1,1,159808.95,0
3941,15794159,Highett,633,France,Female,26,8,124281.84,1,1,1,60116.57,0
3942,15763327,Craig,835,France,Male,32,8,124993.29,2,1,1,27548.06,0
3943,15774854,Fuller,592,France,Male,54,8,0,1,1,1,28737.71,1
3944,15760924,Doherty,575,Spain,Male,41,2,100062.39,1,0,0,126307.25,0
3945,15582903,Edwards,643,France,Male,39,7,0,2,1,1,170392.59,0
3946,15616380,Wheeler,803,Spain,Female,37,1,0,2,0,0,7455.2,0
3947,15795881,Alexander,776,Spain,Male,35,8,106365.29,1,1,1,148527.56,0
3948,15791513,Manfrin,647,France,Male,41,4,138937.35,1,1,1,101617.64,1
3949,15791674,Sutherland,846,France,Female,34,10,142388.61,2,0,1,68393.64,1
3950,15662658,Grieve,651,Germany,Male,34,2,90355.12,2,0,0,193597.94,0
3951,15728480,Iloerika,452,France,Female,35,8,0,2,1,1,149614.81,0
3952,15718531,Ukaegbunam,554,France,Female,35,8,0,2,1,1,176779.46,0
3953,15589493,Otitodilinna,716,Germany,Male,27,1,122552.34,2,1,0,67611.36,0
3954,15680666,Berry,579,Spain,Female,39,2,151963.26,2,1,0,158948.63,0
3955,15777553,Hanson,659,France,Female,56,9,123785.24,1,1,0,99504.03,1
3956,15666043,Mackey,520,France,Male,33,4,156297.58,2,1,1,166102.61,0
3957,15748882,Reid,714,Spain,Male,29,9,0,2,1,0,129192.55,0
3958,15644400,Anderson,709,France,Male,44,9,128601.98,1,1,0,117031.2,0
3959,15757821,Burgess,771,Spain,Male,18,1,0,2,0,0,41542.95,0
3960,15669411,Muse,750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1
3961,15618816,Yu,670,Germany,Female,40,2,147171.2,1,0,1,69850.04,0
3962,15781710,Carey,558,Spain,Female,31,7,0,2,1,0,166720.28,0
3963,15692599,Chiemela,687,France,Male,34,5,128270.56,1,1,0,191092.62,0
3964,15569050,Farrell,444,France,Male,45,6,0,1,1,0,130009.85,1
3965,15608109,Greco,710,Germany,Male,58,7,170113,2,0,1,10494.64,0
3966,15799534,McClaran,720,France,Male,71,5,183135.39,2,1,1,197688.5,0
3967,15811343,Cattaneo,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,0
3968,15680843,Sherrod,675,France,Male,34,8,0,2,1,1,184842.21,0
3969,15665087,Bergamaschi,595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0
3970,15596710,Ku,640,France,Female,33,1,167298.42,1,0,1,145381.65,0
3971,15581295,Ch'ien,617,Spain,Female,45,1,0,1,1,0,143298.06,0
3972,15708289,Graham,793,Spain,Male,25,3,100913.57,1,0,0,10579.72,0
3973,15643967,Chineze,652,France,Female,37,4,92208.54,1,0,1,197699.8,1
3974,15733032,Butler,651,Spain,Male,47,2,0,2,1,1,119808.64,0
3975,15727605,Shih,533,Germany,Male,43,4,80442.06,2,0,1,12537.42,0
3976,15680597,Cover,784,Germany,Male,38,1,138515.02,1,1,1,171768.76,0
3977,15772995,Ts'ao,529,France,Male,30,2,116295.29,1,1,0,75285.47,0
3978,15696287,Converse,682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1
3979,15585284,Thomson,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0
3980,15788683,Kang,588,Germany,Female,34,10,129417.82,1,1,0,153727.32,0
3981,15691104,Kennedy,460,Germany,Female,40,6,119507.58,2,1,0,91560.63,1
3982,15617331,Sergeyeva,637,Germany,Female,39,3,109698.41,1,1,1,88391.29,1
3983,15701932,Millar,586,France,Female,52,6,140900.97,1,1,1,67288.89,0
3984,15755648,Pisano,675,France,Female,21,8,98373.26,1,1,0,18203,0
3985,15718245,Pirozzi,730,France,Male,34,1,0,2,1,1,126592.01,0
3986,15718064,Chia,635,Spain,Male,29,2,0,2,0,0,117173.8,0
3987,15670080,Mackenzie,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
3988,15590820,Ecuyer,699,Spain,Male,26,6,79932.41,1,0,0,150242.44,0
3989,15771569,Bage,576,Germany,Male,46,4,137367.94,1,1,1,33450.11,0
3990,15791769,Gardener,691,France,Female,29,9,116536.43,1,1,0,51987.99,0
3991,15604304,Perry,539,Germany,Female,34,4,91622.42,1,1,1,136603.42,0
3992,15785290,Hao,542,France,Male,29,9,0,1,1,0,8342.35,0
3993,15573730,Thompson,586,Germany,Male,42,6,126704.49,2,1,0,41682.3,0
3994,15753874,Kent,694,France,Male,37,10,143835.47,1,0,1,33326.71,0
3995,15596800,Hill,779,Germany,Male,33,1,158456.76,1,1,1,197000.92,1
3996,15621423,Lavrentyev,736,France,Female,42,7,117280.23,3,0,0,41921.06,1
3997,15773447,Fomin,526,Spain,Male,30,8,0,1,1,0,36251,0
3998,15614878,Yeh,660,Germany,Female,29,6,180520.29,1,1,1,123850.58,0
3999,15741403,Amechi,698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0
4000,15727915,Artemiev,507,France,Male,36,4,83543.37,1,0,0,140134.43,0
4001,15679738,Brown,527,Spain,Female,35,8,0,1,1,0,98031.53,1
4002,15790757,Cody,769,France,Female,25,10,0,2,0,0,187925.75,0
4003,15749669,Hargreaves,542,France,Female,31,3,0,2,1,1,115217.59,0
4004,15763055,Onuchukwu,572,Spain,Male,31,5,98108.79,1,0,1,119996.95,0
4005,15692671,Dobson,701,Spain,Male,36,8,0,2,1,0,169161.46,0
4006,15732266,Field,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1
4007,15663438,Andrejew,688,Spain,Male,36,0,89772.3,1,1,0,177383.68,1
4008,15811565,Cocci,705,Spain,Female,47,3,63488.7,1,0,1,28640.92,1
4009,15754919,Nwebube,773,France,Female,40,10,0,2,0,1,69303.15,0
4010,15613749,Lees,569,Spain,Male,34,0,151839.26,1,1,0,102299.81,1
4011,15738672,Paterson,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0
4012,15602934,Dunn,452,France,Female,33,6,131698.57,2,1,0,151623.91,0
4013,15792004,Heath,731,Spain,Female,26,3,0,2,1,0,37697.29,0
4014,15614049,Hu,664,France,Male,55,8,0,2,1,1,139161.64,0
4015,15607263,McCartney,788,France,Male,55,3,0,1,0,1,13288.46,1
4016,15645847,P'eng,569,Germany,Male,35,2,109196.66,3,1,0,109393.19,1
4017,15596228,Uwaezuoke,490,France,Male,29,4,0,2,1,0,32089.57,0
4018,15573741,Aliyeva,698,Spain,Male,38,10,95010.92,1,1,1,105227.86,0
4019,15800524,Nnanna,686,Germany,Male,29,3,185379.02,1,1,0,64679.07,0
4020,15726960,O'Brien,741,France,Female,36,3,0,2,1,1,89804.83,0
4021,15588350,McIntyre,744,France,Female,43,10,147832.15,1,0,1,24234.11,0
4022,15566735,Obialo,548,Germany,Female,36,2,108913.84,2,1,1,140460.01,0
4023,15568963,Naquin,674,Germany,Male,34,2,152797.9,1,1,0,175709.4,1
4024,15792365,He,501,France,Male,44,4,142051.07,2,0,1,74940.5,0
4025,15769974,Shih,679,Spain,Female,35,8,119182.73,1,0,0,121210.09,0
4026,15749265,Carslaw,427,Germany,Male,42,1,75681.52,1,1,1,57098,0
4027,15587535,Onyemauchechukwu,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0
4028,15674541,Robinson,575,Spain,Male,52,8,123925.23,1,0,0,111342.66,1
4029,15787151,Liao,638,France,Female,34,7,0,2,1,1,198969.78,0
4030,15631267,Lu,641,France,Male,50,6,153590.73,2,1,1,130910.78,0
4031,15703037,Edwards,618,France,Male,37,5,0,1,0,1,178705.45,1
4032,15633729,Wang,488,France,Male,43,10,112751.13,1,1,1,28332,0
4033,15778304,Fan,646,Germany,Male,24,0,92398.08,1,1,1,18897.29,0
4034,15782659,Mamelu,527,France,Male,32,0,0,1,1,0,109523.88,0
4035,15612140,Milano,721,Spain,Female,46,7,137933.39,1,1,1,67976.57,0
